Unique ID,Document Type,Publication Year, Total Times Cited
WOS:000463716400008,Article; Proceedings Paper,2019,3
WOS:000463716400009,Article; Proceedings Paper,2019,2
WOS:000463716400010,Article; Proceedings Paper,2019,3
WOS:000463716400011,Article; Proceedings Paper,2019,1
WOS:000463716400012,Article; Proceedings Paper,2019,1
WOS:000463907000001,Article,2019,4
WOS:000463922300009,Article,2019,3
WOS:000464155700027,Article,2019,3
WOS:000464174200001,Review,2019,28
WOS:000464174200004,Article,2019,0
WOS:000464174200008,Article,2019,2
WOS:000464326500453,Proceedings Paper,2017,0
WOS:000464460400001,Article,2019,0
WOS:000464485800004,Review,2019,6
WOS:000464485800006,Review,2019,1
WOS:000464488200104,Article,2019,5
WOS:000464675600005,Article,2019,4
WOS:000464675600010,Article,2019,9
WOS:000464718100001,Article,2019,0
WOS:000464766400001,Article,2019,2
WOS:000464910600029,Proceedings Paper,2019,0
WOS:000465049700002,Article,2019,5
WOS:000465055600006,Article,2019,1
WOS:000465131600010,Article,2019,0
WOS:000465131600026,Article,2019,1
WOS:000465183800007,Proceedings Paper,2019,0
WOS:000465183800038,Proceedings Paper,2019,0
WOS:000465226800004,Article,2019,0
WOS:000465270800001,Article,2019,0
WOS:000465311700001,Article,2019,1
WOS:000465382300035,Proceedings Paper,2018,0
WOS:000465507300014,Article,2019,0
WOS:000465534000013,Article,2019,1
WOS:000465561400052,Article,2019,1
WOS:000465594700006,Article,2019,0
WOS:000465623200001,Article,2019,1
WOS:000465921700006,Article,2019,0
WOS:000466102300012,Article,2019,3
WOS:000466128000001,Article,2019,2
WOS:000466169500002,Article,2019,0
WOS:000466175800001,Article,2019,3
WOS:000466192100002,Article,2019,12
WOS:000466350700013,Article,2019,5
WOS:000466490900001,Article,2019,2
WOS:000466528500007,Article,2019,4
WOS:000466701800040,Article,2019,4
WOS:000466701800056,Article,2019,1
WOS:000466701800060,Article,2019,0
WOS:000466708200085,Article,2019,1
WOS:000466708400071,Article,2019,2
WOS:000466708400079,Article,2019,0
WOS:000466814900004,Article,2019,0
WOS:000466824800013,Article,2019,9
WOS:000466850700009,Article,2019,0
WOS:000466945800025,Article,2019,5
WOS:000466949200175,Proceedings Paper,2018,0
WOS:000467195600069,Article,2019,3
WOS:000467260800009,Article,2019,0
WOS:000467312100002,Article,2019,2
WOS:000467474400003,Article,2019,3
WOS:000467508800001,Article,2019,0
WOS:000467530500016,Article; Proceedings Paper,2019,2
WOS:000467530900005,Article,2019,0
WOS:000467613800001,Article,2019,1
WOS:000467638300003,Article,2019,0
WOS:000467644400018,Article,2019,3
WOS:000467644400019,Article,2019,2
WOS:000467644400031,Article,2019,2
WOS:000467660800011,Article,2019,3
WOS:000467745000002,Article,2019,1
WOS:000467768200001,Article,2019,3
WOS:000467803400023,Article,2019,1
WOS:000467826400001,Article,2019,0
WOS:000467845800006,Proceedings Paper,2018,0
WOS:000467857100085,Proceedings Paper,2018,0
WOS:000467860400002,Article,2019,2
WOS:000467860400010,Article; Proceedings Paper,2019,0
WOS:000467860400011,Article; Proceedings Paper,2019,4
WOS:000467865400094,Proceedings Paper,2018,0
WOS:000467899800004,Article,2019,0
WOS:000467909300167,Proceedings Paper,2018,0
WOS:000467964000006,Article; Proceedings Paper,2019,6
WOS:000468215200016,Proceedings Paper,2018,0
WOS:000468223900071,Article,2019,3
WOS:000468253100020,Article,2019,2
WOS:000468323500015,Article,2019,2
WOS:000468353100067,Proceedings Paper,2018,0
WOS:000468460400001,Article,2019,1
WOS:000468465100010,Proceedings Paper,2019,0
WOS:000468511200243,Proceedings Paper,2018,0
WOS:000468622104094,Proceedings Paper,2018,0
WOS:000468622104098,Proceedings Paper,2018,0
WOS:000468622404095,Proceedings Paper,2018,0
WOS:000468622404110,Proceedings Paper,2018,0
WOS:000468622404111,Proceedings Paper,2018,1
WOS:000468641000107,Proceedings Paper,2018,0
WOS:000468719300020,Article,2019,7
WOS:000468721900006,Article,2019,6
WOS:000468721900043,Article,2019,4
WOS:000468721900053,Article,2019,0
WOS:000468721900060,Article,2019,0
WOS:000468801000006,Article,2019,1
WOS:000468895800014,Article,2019,2
WOS:000468968600003,Article,2019,1
WOS:000469024100067,Article,2019,0
WOS:000469154600010,Article,2019,2
WOS:000469154600029,Article,2019,1
WOS:000469220200013,Article,2019,0
WOS:000469235700004,Article,2019,0
WOS:000469235700013,Article,2019,1
WOS:000469235700027,Article,2019,0
WOS:000469235700029,Article; Proceedings Paper,2019,0
WOS:000469235700038,Article,2019,4
WOS:000469290900049,Article,2019,1
WOS:000469380700001,Article,2019,0
WOS:000469380700012,Article,2019,0
WOS:000469385300017,Article,2019,1
WOS:000469423500001,Article,2019,2
WOS:000469444200011,Article,2019,3
WOS:000469812500018,Article,2019,0
WOS:000469812500020,Article,2019,0
WOS:000469812500021,Article,2019,1
WOS:000469812500023,Article,2019,3
WOS:000469858700001,Article,2019,1
WOS:000469862800001,Article,2019,2
WOS:000469870800002,Article,2019,0
WOS:000469870800007,Article,2019,0
WOS:000469896800003,Article,2019,10
WOS:000469896800011,Article,2019,3
WOS:000469896800013,Article,2019,2
WOS:000469896800016,Article,2019,3
WOS:000469896800025,Article,2019,2
WOS:000469896800027,Article,2019,2
WOS:000469896800035,Article,2019,1
WOS:000469899900001,Review,2019,2
WOS:000469899900003,Review,2019,5
WOS:000469942400001,Article,2019,1
WOS:000470017500022,Article,2019,4
WOS:000470051900034,Article,2019,1
WOS:000470062200021,Article,2019,1
WOS:000470110600003,Article,2019,0
WOS:000470215900002,Article,2019,1
WOS:000470678800009,Article,2019,3
WOS:000470680400009,Article,2019,0
WOS:000470683600012,Article,2019,1
WOS:000470725300024,Article,2019,5
WOS:000470728400001,Article,2019,2
WOS:000470837300016,Article,2019,0
WOS:000470843300001,Article,2019,5
WOS:000470853400001,Article,2019,0
WOS:000470894600004,Article,2019,3
WOS:000470964800012,Article,2019,0
WOS:000470966700039,Article,2019,3
WOS:000471030000007,Article,2019,0
WOS:000471031701138,Proceedings Paper,2019,0
WOS:000471031701148,Proceedings Paper,2019,0
WOS:000471099100001,Article,2019,1
WOS:000471120700294,Proceedings Paper,2019,0
WOS:000471207600007,Article,2019,2
WOS:000471297600045,Article,2019,11
WOS:000471357200002,Article,2019,0
WOS:000471357200006,Article,2019,3
WOS:000471357200010,Article,2019,2
WOS:000472091600008,Article,2019,11
WOS:000472193400011,Article,2019,0
WOS:000472207500001,Article,2019,2
WOS:000472224100023,Article,2019,0
WOS:000472558100020,Article,2019,2
WOS:000472576200010,Review,2017,0
WOS:000472648700004,Article,2018,2
WOS:000472650800007,Article,2019,0
WOS:000472656200012,Article,2019,0
WOS:000472664900005,Article,2019,0
WOS:000472693500008,Article,2019,0
WOS:000472695300029,Article,2019,3
WOS:000472695300032,Article,2019,3
WOS:000472695500009,Article,2019,5
WOS:000472695500022,Article,2019,6
WOS:000472695500023,Article,2019,0
WOS:000472695500047,Article,2019,4
WOS:000472695500066,Article,2019,0
WOS:000472699800001,Article,2019,5
WOS:000472699800011,Article,2019,1
WOS:000472806400001,Review,2019,0
WOS:000472991100091,Article,2019,3
WOS:000473204900005,Article,2019,0
WOS:000473204900009,Article,2019,0
WOS:000473204900027,Review,2019,4
WOS:000473278800004,Article,2019,1
WOS:000473278800005,Article,2019,1
WOS:000473374700009,Article,2019,1
WOS:000473374700020,Article,2019,4
WOS:000473374700022,Article,2019,5
WOS:000473374700044,Article,2019,6
WOS:000473381300030,Article,2019,1
WOS:000473381500001,Article,2019,0
WOS:000473410300001,Article,2019,0
WOS:000473813600012,Proceedings Paper,2018,0
WOS:000474251600005,Article,2019,1
WOS:000474316900001,Article,2019,1
WOS:000474320600123,Article,2019,4
WOS:000474673800005,Article,2019,1
WOS:000474694800001,Article,2019,2
WOS:000474734300004,Article,2019,2
WOS:000474808400003,Article,2019,4
WOS:000474808400006,Article,2019,1
WOS:000474808400014,Article; Proceedings Paper,2019,0
WOS:000474808400016,Article,2019,0
WOS:000474808400022,Article; Proceedings Paper,2019,0
WOS:000474836700001,Article,2019,0
WOS:000474921500002,Proceedings Paper,2019,5
WOS:000475307000047,Article,2019,3
WOS:000475509500005,Article,2019,0
WOS:000475509500028,Article,2019,0
WOS:000475537000061,Article,2019,0
WOS:000475735200005,Article,2019,1
WOS:000475805400001,Article,2019,0
WOS:000475999100089,Article,2019,1
WOS:000476553500002,Article,2019,1
WOS:000476553500010,Article,2019,0
WOS:000476553500012,Article,2019,1
WOS:000476553500017,Article,2019,1
WOS:000476589100006,Article,2019,2
WOS:000476589100008,Article,2019,0
WOS:000476589100012,Article,2019,1
WOS:000476589100013,Article,2019,0
WOS:000476589100014,Article,2019,1
WOS:000476589100017,Article,2019,0
WOS:000476652000005,Article,2019,1
WOS:000476682700008,Article; Proceedings Paper,2019,0
WOS:000476682700016,Article,2019,1
WOS:000476682700018,Article,2019,3
WOS:000476682700021,Article,2019,0
WOS:000476693400038,Article,2019,1
WOS:000476736700009,Article,2019,1
WOS:000476754300001,Article,2019,2
WOS:000476792000017,Article,2019,0
WOS:000476810800040,Article,2019,0
WOS:000476830600003,Article,2019,0
WOS:000476965900097,Article,2019,2
WOS:000476980200148,Article,2019,6
WOS:000477047700004,Article,2019,1
WOS:000477662600001,Editorial Material,2019,0
WOS:000477662600007,Article,2019,2
WOS:000477682700001,Review,2019,0
WOS:000477802700011,Article,2019,0
WOS:000477969800008,Article,2019,2
WOS:000478051000001,Article,2019,4
WOS:000478073000004,Article; Proceedings Paper,2019,1
WOS:000478601500034,Article,2019,1
WOS:000478601500046,Article; Proceedings Paper,2019,2
WOS:000478635400022,Article,2019,0
WOS:000478661400020,Article,2019,0
WOS:000478678600005,Article,2019,3
WOS:000478678600047,Article,2019,4
WOS:000478712900009,Article,2019,2
WOS:000478712900019,Article,2019,3
WOS:000478712900025,Article,2019,4
WOS:000478712900029,Article,2019,0
WOS:000478712900049,Article,2019,7
WOS:000478712900055,Article,2019,0
WOS:000478809800004,Article; Book Chapter,2019,1
WOS:000478811300001,Article,2019,1
WOS:000478811300002,Article,2019,2
WOS:000478812400001,Article,2019,2
WOS:000478949200009,Article,2019,0
WOS:000479010400061,Article,2019,0
WOS:000479021600033,Article,2019,1
WOS:000479083200001,Article,2019,1
WOS:000479141700032,Article,2019,3
WOS:000479317200002,Article,2019,0
WOS:000480261400003,Article,2019,0
WOS:000480306500005,Article,2019,1
WOS:000480306500007,Article,2019,0
WOS:000480309400032,Article,2019,57
WOS:000480314100005,Article,2019,0
WOS:000480343700008,Article,2019,2
WOS:000480377900015,Article; Proceedings Paper,2019,1
WOS:000480665000093,Article,2019,0
WOS:000481443000005,Article,2019,1
WOS:000481443000026,Article,2019,0
WOS:000481443000029,Article,2019,0
WOS:000481494500009,Article; Book Chapter,2016,3
WOS:000481675800001,Proceedings Paper,2018,0
WOS:000481675800002,Proceedings Paper,2018,0
WOS:000481675800021,Proceedings Paper,2018,0
WOS:000481675800035,Proceedings Paper,2018,0
WOS:000481675800066,Proceedings Paper,2018,0
WOS:000481675800089,Proceedings Paper,2018,0
WOS:000481675800096,Proceedings Paper,2018,0
WOS:000481675800127,Proceedings Paper,2018,1
WOS:000481675800128,Proceedings Paper,2018,2
WOS:000481675800134,Proceedings Paper,2018,0
WOS:000481675800176,Proceedings Paper,2018,1
WOS:000481675800187,Proceedings Paper,2018,0
WOS:000481675800190,Proceedings Paper,2018,0
WOS:000481675800191,Proceedings Paper,2018,1
WOS:000481675800192,Proceedings Paper,2018,0
WOS:000481675800203,Proceedings Paper,2018,0
WOS:000481675800243,Proceedings Paper,2018,0
WOS:000481675800262,Proceedings Paper,2018,0
WOS:000481675800272,Proceedings Paper,2018,0
WOS:000481800200002,Article,2019,2
WOS:000481800200005,Article,2019,3
WOS:000481840700001,Article,2019,0
WOS:000481955300041,Article,2019,7
WOS:000481981500006,Article,2019,24
WOS:000482063200099,Article,2019,0
WOS:000482408200001,Review,2019,0
WOS:000482411600002,Article,2019,9
WOS:000482411600005,Article,2019,7
WOS:000482433500001,Article,2019,0
WOS:000482438900005,Article,2019,0
WOS:000482461700018,Article,2019,3
WOS:000482461700020,Article,2019,0
WOS:000482471100009,Article,2019,0
WOS:000482480800004,Article,2019,0
WOS:000482843500016,Proceedings Paper,2018,0
WOS:000482843500020,Proceedings Paper,2018,0
WOS:000482843500059,Proceedings Paper,2018,0
WOS:000482843500179,Proceedings Paper,2018,0
WOS:000483272400001,Article,2019,0
WOS:000483454200005,Article,2019,2
WOS:000483493400007,Article,2019,0
WOS:000483493400008,Article,2019,0
WOS:000483493400011,Article,2019,0
WOS:000483493400021,Article,2019,0
WOS:000483493400025,Article,2019,0
WOS:000483588200008,Article,2019,1
WOS:000483588200010,Article,2019,0
WOS:000483588200018,Article,2019,0
WOS:000483621400010,Article; Proceedings Paper,2019,0
WOS:000483664300021,Article,2019,0
WOS:000483725600005,Article,2019,0
WOS:000483734300010,Article,2019,0
WOS:000483845700003,Article,2019,1
WOS:000483876800045,Article,2019,2
WOS:000483976700002,Article,2019,11
WOS:000483976700062,Article,2019,2
WOS:000484162000003,Article,2019,2
WOS:000484309100001,Article,2019,0
WOS:000484349800002,Article,2019,0
WOS:000484442200014,Proceedings Paper,2019,0
WOS:000484534300056,Article,2019,2
WOS:000484818400018,Article; Proceedings Paper,2019,4
WOS:000484818400019,Article,2019,0
WOS:000484818400039,Article,2019,1
WOS:000484818400040,Article,2019,0
WOS:000484818400041,Article,2019,0
WOS:000484835600019,Article,2019,1
WOS:000484876800012,Article,2019,2
WOS:000484878300002,Review,2019,14
WOS:000484881400087,Article,2019,2
WOS:000484930800061,Proceedings Paper,2019,0
WOS:000485088500038,Proceedings Paper,2019,0
WOS:000485088500093,Proceedings Paper,2019,0
WOS:000485088501074,Proceedings Paper,2019,0
WOS:000485198000003,Article,2019,2
WOS:000485544800001,Article,2019,2
WOS:000485553700001,Article,2020,3
WOS:000485712500008,Article,2019,0
WOS:000485852600046,Article,2019,1
WOS:000485852600069,Article,2019,0
WOS:000485852600071,Article,2019,1
WOS:000485871000001,Article,2019,1
WOS:000486182800011,Article,2019,3
WOS:000486182800014,Article,2019,0
WOS:000486234900006,Article,2019,0
WOS:000486255200015,Article,2019,0
WOS:000486490900008,Article,2019,2
WOS:000486861900173,Article,2019,0
WOS:000487043900017,Article,2019,0
WOS:000487165700002,Article,2019,5
WOS:000487168400001,Article,2019,0
WOS:000487833400095,Article,2019,3
WOS:000487910800030,Article,2019,1
WOS:000488140300001,Article,2019,1
WOS:000488143500016,Article,2019,6
WOS:000488273000002,Article,2019,3
WOS:000488457700001,Article,2019,1
WOS:000488793600025,Article; Proceedings Paper,2019,0
WOS:000488793600028,Article; Proceedings Paper,2019,0
WOS:000488819500001,Article,2020,1
WOS:000488830300044,Article,2019,0
WOS:000488846000007,Article,2019,0
WOS:000488991000030,Article,2019,1
WOS:000489000500004,Article,2020,1
WOS:000489191800033,Article; Proceedings Paper,2019,1
WOS:000489312400012,Article,2019,2
WOS:000489334400012,Article; Proceedings Paper,2019,1
WOS:000489334400020,Article,2019,1
WOS:000489334400023,Article,2019,3
WOS:000489572700026,Article,2019,0
WOS:000490006800006,Article,2019,0
WOS:000490045700070,Article,2019,2
WOS:000490428100006,Article; Proceedings Paper,2019,1
WOS:000490630100008,Article,2019,4
WOS:000490720700179,Proceedings Paper,2019,2
WOS:000490720700181,Proceedings Paper,2019,1
WOS:000490906400036,Proceedings Paper,2019,0
WOS:000490939100003,Article,2019,0
WOS:000491213400082,Article,2019,2
WOS:000491352900381,Proceedings Paper,2019,0
WOS:000491408500026,Proceedings Paper,2018,0
WOS:000491472000123,Article,2019,1
WOS:000491472000137,Article,2019,0
WOS:000491560600001,Article,2020,1
WOS:000491703200003,Article,2019,4
WOS:000491882800001,Article,2020,0
WOS:000491982400007,Review,2019,0
WOS:000491982400008,Review,2019,0
WOS:000492014900006,Article,2019,0
WOS:000492014900008,Article,2019,0
WOS:000492045300019,Article,2019,0
WOS:000492052500029,Proceedings Paper,2019,0
WOS:000492306200009,Article,2019,6
WOS:000492563500001,Article,2020,0
WOS:000492682900001,Article,2019,0
WOS:000492797300065,Article,2019,4
WOS:000492828300001,Article,2020,1
WOS:000492884400011,Article,2019,1
WOS:000493056400025,Article,2019,3
WOS:000493095500001,Article,2019,1
WOS:000493291800011,Article,2019,0
WOS:000493562600002,Article,2019,2
WOS:000493856200022,Article,2019,3
WOS:000494053900020,Article,2019,1
WOS:000494379800001,Article,2019,1
WOS:000494773300001,Article,2020,0
WOS:000494791100010,Article,2020,1
WOS:000494883300056,Article,2019,0
WOS:000494883600021,Article,2019,0
WOS:000494883800008,Article,2019,1
WOS:000494883800060,Article,2019,2
WOS:000494883800070,Article,2019,0
WOS:000494883800071,Article,2019,5
WOS:000494884000030,Article,2019,0
WOS:000494893900029,Article,2019,3
WOS:000495036400001,Article,2020,0
WOS:000495431800065,Proceedings Paper,2019,0
WOS:000495432700041,Proceedings Paper,2019,0
WOS:000495519000036,Article,2020,1
WOS:000496245700004,Article,2019,0
WOS:000496446200013,Article,2019,0
WOS:000496871000005,Article,2019,0
WOS:000496923300001,Article,2019,2
WOS:000496937100014,Article,2020,4
WOS:000497002201012,Proceedings Paper,2019,0
WOS:000497002201016,Proceedings Paper,2019,0
WOS:000497156000187,Article,2019,0
WOS:000497163000082,Article,2019,3
WOS:000497163000116,Article,2019,1
WOS:000497253600024,Article,2019,0
WOS:000497253600048,Article,2019,1
WOS:000497261600032,Article,2019,1
WOS:000497586300001,Article,2019,2
WOS:000497712000028,Article,2019,0
WOS:000497809600006,Article,2019,2
WOS:000497809600008,Article; Proceedings Paper,2019,0
WOS:000497809600013,Article,2019,0
WOS:000497968600005,Review,2019,0
WOS:000498024000001,Article,2020,0
WOS:000498353600001,Article,2020,0
WOS:000498546700001,Article,2019,24
WOS:000498554500001,Article,2019,0
WOS:000498826400003,Article,2019,0
WOS:000499238000007,Article,2019,0
WOS:000499238000009,Article,2019,2
WOS:000499238000010,Article,2019,0
WOS:000499872200131,Article,2019,1
WOS:000500009400025,Article,2019,0
WOS:000500224400021,Article,2019,3
WOS:000500280300001,Article,2020,0
WOS:000500371700044,Article,2020,1
WOS:000500513500004,Article,2019,0
WOS:000500869900005,Article,2019,0
WOS:000500890600001,Article,2020,1
WOS:000500956500011,Article,2019,0
WOS:000500989500001,Article,2019,2
WOS:000500998700340,Proceedings Paper,2019,0
WOS:000501328200010,Article; Proceedings Paper,2019,0
WOS:000501328200011,Article; Proceedings Paper,2019,1
WOS:000501328200017,Article,2019,1
WOS:000501328200037,Article,2019,0
WOS:000501350300009,Article,2020,4
WOS:000501389300004,Article,2019,1
WOS:000501389300014,Article,2019,1
WOS:000501389300028,Article,2019,3
WOS:000501389300038,Article,2019,0
WOS:000501416500036,Article,2019,0
WOS:000501596700011,Article,2019,0
WOS:000502759400006,Article,2019,0
WOS:000502885700002,Article,2020,0
WOS:000502885700005,Article,2020,0
WOS:000502885700023,Article,2020,1
WOS:000502885700028,Article,2020,1
WOS:000503030700024,Article,2019,1
WOS:000503097800008,Article,2019,0
WOS:000503269800106,Article,2019,0
WOS:000503281600020,Article; Proceedings Paper,2019,0
WOS:000503281600021,Article,2019,3
WOS:000503281600022,Article,2019,0
WOS:000503313200001,Article,2019,3
WOS:000503313200003,Article,2019,7
WOS:000503313200014,Article,2019,1
WOS:000503313200027,Article,2019,0
WOS:000503313200032,Article,2019,3
WOS:000503313200033,Article,2019,4
WOS:000503313200040,Article,2019,0
WOS:000503313200056,Article; Proceedings Paper,2019,1
WOS:000503313200086,Article,2019,0
WOS:000503323500006,Article,2020,2
WOS:000503508700001,Article,2019,0
WOS:000503914400008,Article,2020,0
WOS:000503918300118,Article,2019,0
WOS:000504050300005,Article,2019,0
WOS:000504097800023,Article,2019,1
WOS:000504311000002,Article,2019,0
WOS:000504512700006,Article,2019,2
WOS:000504531700013,Article,2019,1
WOS:000505101200094,Article,2020,1
WOS:000505101200104,Article,2020,2
WOS:000505156600018,Article,2019,0
WOS:000505173400005,Article,2019,0
WOS:000505393100002,Article; Proceedings Paper,2020,0
WOS:000505393100004,Article; Proceedings Paper,2020,0
WOS:000505393100008,Article; Proceedings Paper,2020,0
WOS:000505393100010,Article; Proceedings Paper,2020,1
WOS:000505768100005,Article,2019,0
WOS:000505980600060,Article,2019,3
WOS:000506013100016,Article; Proceedings Paper,2019,3
WOS:000506013100025,Article; Proceedings Paper,2019,0
WOS:000506013100028,Article; Proceedings Paper,2019,1
WOS:000506026700018,Article,2019,2
WOS:000506026700031,Article,2019,1
WOS:000506026700041,Article,2019,4
WOS:000506034500022,Article,2020,0
WOS:000506034500024,Article,2020,1
WOS:000506034500025,Article,2020,0
WOS:000506034500027,Article,2020,0
WOS:000506235800006,Article,2019,7
WOS:000506237100021,Article,2019,1
WOS:000506316400006,Article,2019,0
WOS:000506318200012,Article,2020,0
WOS:000506359500001,Article,2020,0
WOS:000506621800013,Article,2019,0
WOS:000506877000001,Article,2019,1
WOS:000506901100043,Article,2019,1
WOS:000507307800021,Article,2020,0
WOS:000507311100011,Article,2020,1
WOS:000507327100007,Article,2020,0
WOS:000507345600018,Article,2020,1
WOS:000507350900001,Article,2020,1
WOS:000507464700004,Article,2020,1
WOS:000507471000007,Article,2020,0
WOS:000507476300011,Article,2019,0
WOS:000507501900002,Article,2019,0
WOS:000507566000026,Proceedings Paper,2018,0
WOS:000507917800010,Article,2019,0
WOS:000507917800019,Article,2019,0
WOS:000507917800029,Article,2019,1
WOS:000507955900008,Article,2020,0
WOS:000507955900011,Article; Proceedings Paper,2020,0
WOS:000507955900018,Article; Proceedings Paper,2020,1
WOS:000507992000004,Article,2020,0
WOS:000508121800001,Article,2020,1
WOS:000508259700001,Article,2020,0
WOS:000508458100002,Article,2020,4
WOS:000509072600001,Article,2020,0
WOS:000509366200001,Article,2020,0
WOS:000509474300001,Review,2020,6
WOS:000509474300002,Review,2020,0
WOS:000509489000002,Article,2019,3
WOS:000509617200040,Article,2020,0
WOS:000509623500013,Article,2020,0
WOS:000509626100045,Article,2020,1
WOS:000509626100047,Article,2020,0
WOS:000509696600011,Article,2019,0
WOS:000509734200008,Article,2020,1
WOS:000509784600032,Article,2020,0
WOS:000510021700037,Article,2019,0
WOS:000510081700009,Article,2020,0
WOS:000510081700029,Article,2020,2
WOS:000510081700035,Article,2020,1
WOS:000510081700037,Article,2020,1
WOS:000510415200002,Article,2019,0
WOS:000510488600012,Article,2020,0
WOS:000510660400005,Article,2019,0
WOS:000510750800018,Article,2020,0
WOS:000510881100001,Article,2020,0
WOS:000510885700002,Article,2020,0
WOS:000511202100001,Article,2020,1
WOS:000511223600052,Proceedings Paper,2019,0
WOS:000511259100041,Proceedings Paper,2019,0
WOS:000511259800001,Article,2020,1
WOS:000511378600005,Article,2019,0
WOS:000511534800001,Article,2019,0
WOS:000511534800002,Article,2019,0
WOS:000511534800007,Article,2019,0
WOS:000511653400001,Article,2019,0
WOS:000511668700010,Article,2019,0
WOS:000511683500003,Article,2019,1
WOS:000511692200014,Article,2020,0
WOS:000511884100017,Article,2020,0
WOS:000512008400006,Article,2020,0
WOS:000512094900007,Article,2020,0
WOS:000512213300032,Article,2020,0
WOS:000512221500008,Article,2020,0
WOS:000512306500091,Article,2020,1
WOS:000512369200032,Article,2020,0
WOS:000512378900005,Article,2020,0
WOS:000512969000001,Article,2019,1
WOS:000513289700018,Article,2020,2
WOS:000513294100004,Article,2020,1
WOS:000513294100005,Article,2020,1
WOS:000513294100011,Article,2020,1
WOS:000513294100022,Article,2020,0
WOS:000513294100029,Article,2020,0
WOS:000513294100030,Article,2020,0
WOS:000513295500013,Article,2020,1
WOS:000513295700010,Article,2020,0
WOS:000513348400005,Article,2020,0
WOS:000513533200022,Article,2020,1
WOS:000513533200025,Article,2020,1
WOS:000513533200026,Article; Proceedings Paper,2020,0
WOS:000513533200027,Article,2020,0
WOS:000513533200028,Article,2020,1
WOS:000513533200040,Article,2020,0
WOS:000513757400001,Article,2020,0
WOS:000514016900006,Article,2020,3
WOS:000514016900014,Article,2020,0
WOS:000514246600001,Article,2020,0
WOS:000514395200001,Article,2020,0
WOS:000514597500012,Article,2020,0
WOS:000514747900015,Article,2020,3
WOS:000514822600023,Article,2020,0
WOS:000514823000018,Article,2020,0
WOS:000514823000019,Article,2020,1
WOS:000514828200010,Article,2019,0
WOS:000514828600024,Article,2020,0
WOS:000514840800007,Article,2020,0
WOS:000514842800008,Article,2020,0
WOS:000515077900021,Proceedings Paper,2019,0
WOS:000515320800002,Review,2019,22
WOS:000515320800039,Article,2019,1
WOS:000515384800185,Article,2020,2
WOS:000515440100036,Article,2020,1
WOS:000515547200001,Article,2020,0
WOS:000515548500001,Article,2020,0
WOS:000515700400002,Article,2020,2
WOS:000515884900002,Article,2020,0
WOS:000516715600010,Article,2020,0
WOS:000517311200002,Article,2020,0
WOS:000517510000011,Article,2020,0
WOS:000517551100006,Article,2020,0
WOS:000517551100013,Article,2020,0
WOS:000517605200001,Article,2020,0
WOS:000517748400101,Proceedings Paper,2018,0
WOS:000517845400017,Article,2020,0
WOS:000517849300010,Article,2020,1
WOS:000517855800014,Article,2020,0
WOS:000517961400087,Article,2019,0
WOS:000518042000276,Article,2019,3
WOS:000518237300054,Proceedings Paper,2019,0
WOS:000518393600001,Article,2020,0
WOS:000518475100074,Proceedings Paper,2020,0
WOS:000518475100082,Proceedings Paper,2020,0
WOS:000518475600047,Proceedings Paper,2020,0
WOS:000518492200026,Article,2020,0
WOS:000518492200055,Article,2020,1
WOS:000518554400010,Article,2020,2
WOS:000518626300022,Article,2020,0
WOS:000518700300005,Article,2020,0
WOS:000518700300016,Article,2020,1
WOS:000518700300021,Article,2020,0
WOS:000518700300028,Article,2020,2
WOS:000518705900001,Article,2020,1
WOS:000518705900014,Article,2020,0
WOS:000519131200004,Article,2020,0
WOS:000519131200015,Article,2020,0
WOS:000519131500001,Article,2020,0
WOS:000519165400007,Article,2020,0
WOS:000519248800001,Article,2020,0
WOS:000519335500018,Article,2020,0
WOS:000519335500020,Article,2020,0
WOS:000519335500038,Article,2020,0
WOS:000519388700003,Article,2019,0
WOS:000519535500022,Article,2020,0
WOS:000519773600002,Article,2020,2
WOS:000519787400066,Article,2020,1
WOS:000519849200002,Review,2020,1
WOS:000519849200003,Review,2020,0
WOS:000519945500023,Article,2020,0
WOS:000520708300011,Article,2020,0
WOS:000520949000031,Article,2020,0
WOS:000521041300002,Article,2020,0
WOS:000521100400001,Review,2020,1
WOS:000521108600029,Proceedings Paper,2019,1
WOS:000521113100005,Article,2020,1
WOS:000521167900103,Article,2020,1
WOS:000521206300001,Article,2020,0
WOS:000521286800001,Article,2020,0
WOS:000521337000045,Article,2020,2
WOS:000521337000047,Article,2020,5
WOS:000521507400010,Article,2020,0
WOS:000521508000022,Article,2020,0
WOS:000521508000039,Article,2020,0
WOS:000521508000040,Article,2020,0
WOS:000521508000050,Article,2020,0
WOS:000521508000052,Article,2020,1
WOS:000521508000064,Article,2020,0
WOS:000521508000074,Article,2020,0
WOS:000521512400052,Article,2020,0
WOS:000521596000009,Article,2020,0
WOS:000521743800011,Article,2020,0
WOS:000521744300005,Editorial Material,2019,0
WOS:000521745400020,Article,2019,0
WOS:000521745400027,Article,2019,0
WOS:000521745400034,Article,2019,0
WOS:000521745400040,Article,2019,0
WOS:000521745400065,Article,2019,0
WOS:000521745600008,Article,2020,0
WOS:000521746600007,Proceedings Paper,2019,0
WOS:000521746600053,Proceedings Paper,2019,0
WOS:000521746600117,Proceedings Paper,2019,0
WOS:000521746600120,Proceedings Paper,2019,0
WOS:000521746600144,Proceedings Paper,2019,0
WOS:000521746600150,Proceedings Paper,2019,0
WOS:000521909100002,Article,2020,2
